Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
2020,Toyota,Sienna AWD,Minivan,3.5,6,AS8,X,13.4,9.6,11.7,24,274,4.0,5.0
2020,Toyota,Tacoma,Pickup truck: Small,2.7,4,AS6,X,12.1,10.1,11.2,25,263,4.0,5.0
2020,Toyota,Tacoma 4WD,Pickup truck: Small,2.7,4,AS6,X,12.7,10.6,11.7,24,274,4.0,5.0
2020,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,AS6,X,13.0,10.5,11.9,24,278,4.0,5.0
2020,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,M6,X,13.8,11.4,12.7,22,299,3.0,5.0
2020,Toyota,Tacoma 4WD D-Cab TRD Off-Road/Pro,Pickup truck: Small,3.5,6,M6,X,13.8,11.7,12.9,22,300,3.0,5.0
2020,Volkswagen,Arteon 4MOTION,Full-size,2.0,4,AS8,Z,11.5,8.2,10.0,28,234,5.0,3.0
2020,Volkswagen,Atlas Cross Sport 4MOTION,Sport utility vehicle: Small,2.0,4,AS8,X,12.8,10.4,11.7,24,273,4.0,3.0
2020,Volkswagen,Atlas Cross Sport 4MOTION,Sport utility vehicle: Small,3.6,6,AS8,X,14.3,10.7,12.7,22,297,3.0,5.0
2020,Volkswagen,Golf GTI,Compact,2.0,4,AM7,X,9.7,7.5,8.7,32,203,6.0,7.0
2020,Volkswagen,Golf GTI,Compact,2.0,4,M6,X,9.8,7.3,8.7,32,203,6.0,7.0
2020,Volkswagen,Jetta GLI,Compact,2.0,4,AM7,X,9.3,7.2,8.4,34,196,6.0,7.0
2020,Volkswagen,Jetta GLI,Compact,2.0,4,M6,X,9.6,7.1,8.5,33,198,6.0,7.0
2020,Volkswagen,Passat,Mid-size,2.0,4,AS6,X,10.2,6.9,8.7,32,205,6.0,7.0
2020,Volkswagen,Tiguan,Sport utility vehicle: Small,2.0,4,AS8,X,10.5,8.1,9.4,30,221,5.0,7.0
2020,Volkswagen,Tiguan 4MOTION,Sport utility vehicle: Small,2.0,4,AS8,X,11.5,8.7,10.2,28,241,5.0,7.0
2020,Volvo,S60 T5,Compact,2.0,4,AS8,Z,10.5,7.1,8.9,32,208,6.0,5.0
2020,Volvo,S60 T6 AWD,Compact,2.0,4,AS8,Z,11.0,7.4,9.4,30,219,5.0,7.0
2020,Volvo,S90 T6 AWD,Mid-size,2.0,4,AS8,Z,11.3,7.5,9.6,29,223,5.0,7.0
2020,Volvo,V60 T5,Station wagon: Small,2.0,4,AS8,Z,10.5,7.1,8.9,32,208,6.0,5.0
2020,Volvo,V60 T6 AWD,Station wagon: Small,2.0,4,AS8,Z,11.0,7.4,9.4,30,219,5.0,7.0
2020,Volvo,V60 CC T5 AWD,Station wagon: Small,2.0,4,AS8,Z,10.8,7.7,9.4,30,220,5.0,5.0
2020,Volvo,XC40 T4,Sport utility vehicle: Small,2.0,4,AS8,X,10.1,7.2,8.8,32,205,6.0,5.0
2020,Volvo,XC40 T4 AWD,Sport utility vehicle: Small,2.0,4,AS8,X,10.2,7.5,9.0,31,210,5.0,5.0
2020,Volvo,XC40 T5 AWD,Sport utility vehicle: Small,2.0,4,AS8,Z,10.7,7.7,9.4,30,219,5.0,5.0
2020,Volvo,XC60 T5 AWD,Sport utility vehicle: Small,2.0,4,AS8,Z,11.2,8.3,9.9,29,232,5.0,5.0
2020,Volvo,XC60 T6 AWD,Sport utility vehicle: Small,2.0,4,AS8,Z,11.7,8.6,10.3,27,240,5.0,7.0
2020,Volvo,XC90 T5 AWD,Sport utility vehicle: Standard,2.0,4,AS8,Z,11.2,8.3,9.9,29,232,5.0,5.0
2020,Volvo,XC90 T6 AWD,Sport utility vehicle: Standard,2.0,4,AS8,Z,12.2,8.7,10.7,26,248,4.0,7.0
2021,Acura,ILX,Compact,2.4,4,AM8,Z,9.9,7.0,8.6,33,199,6.0,3.0
2021,Acura,NSX,Two-seater,3.5,6,AM9,Z,11.1,10.8,11.0,26,256,4.0,3.0
2021,Acura,RDX SH-AWD,Sport utility vehicle: Small,2.0,4,AS10,Z,11.0,8.6,9.9,29,232,5.0,6.0
2021,Acura,RDX SH-AWD A-SPEC,Sport utility vehicle: Small,2.0,4,AS10,Z,11.3,9.1,10.3,27,242,5.0,6.0
2021,Acura,TLX SH-AWD,Compact,2.0,4,AS10,Z,11.2,8.0,9.8,29,230,5.0,7.0
2021,Acura,TLX SH-AWD A-SPEC,Compact,2.0,4,AS10,Z,11.3,8.1,9.8,29,231,5.0,7.0
2021,Acura,TLX Type S,Compact,3.0,6,AS10,Z,12.3,9.4,11.0,26,256,4.0,5.0
2021,Acura,TLX Type S (Performance Tire),Compact,3.0,6,AS10,Z,12.3,9.8,11.2,25,261,4.0,5.0
2021,Alfa Romeo,Giulia,Mid-size,2.0,4,A8,Z,10.0,7.2,8.7,32,205,6.0,3.0
2021,Alfa Romeo,Giulia AWD,Mid-size,2.0,4,A8,Z,10.5,7.7,9.2,31,217,5.0,3.0
2021,Alfa Romeo,Giulia Quadrifoglio,Mid-size,2.9,6,A8,Z,13.5,9.3,11.6,24,271,4.0,3.0
2021,Alfa Romeo,Stelvio,Sport utility vehicle: Small,2.0,4,A8,Z,10.3,8.1,9.3,30,218,5.0,3.0
2021,Alfa Romeo,Stelvio AWD,Sport utility vehicle: Small,2.0,4,A8,Z,10.8,8.3,9.6,29,226,5.0,3.0
2021,Alfa Romeo,Stelvio AWD Quadrifoglio,Sport utility vehicle: Small,2.9,6,A8,Z,13.9,10.3,12.3,23,288,3.0,3.0
2021,Aston Martin,DB11 V8,Minicompact,4.0,8,A8,Z,13.0,9.8,11.5,25,271,4.0,3.0
2021,Aston Martin,Vantage V8,Two-seater,4.0,8,A8,Z,13.1,9.6,11.5,25,270,4.0,3.0
2021,Aston Martin,Vantage V8,Two-seater,4.0,8,M7,Z,16.7,11.2,14.2,20,333,3.0,3.0
2021,Audi,A4 Sedan 40 TFSI quattro,Compact,2.0,4,AM7,Z,9.3,7.0,8.3,34,194,6.0,5.0
2021,Audi,A4 Sedan 45 TFSI quattro,Compact,2.0,4,AM7,Z,9.8,7.6,8.8,32,205,6.0,5.0
2021,Audi,A4 allroad 45 TFSI quattro,Station wagon: Small,2.0,4,AM7,Z,9.8,7.9,8.9,32,208,6.0,5.0
2021,Audi,A5 Cabriolet 45 TFSI quattro,Subcompact,2.0,4,AM7,Z,10.4,7.5,9.1,31,212,5.0,5.0
2021,Audi,A5 Coupe 45 TFSI quattro,Subcompact,2.0,4,AM7,Z,9.8,7.6,8.8,32,205,6.0,5.0
2021,Audi,A5 Sportback 45 TFSI quattro,Mid-size,2.0,4,AM7,Z,9.8,7.6,8.8,32,205,6.0,5.0
2021,Audi,A6 Sedan 45 TFSI quattro,Mid-size,2.0,4,AM7,Z,10.3,7.8,9.2,31,214,5.0,5.0
2021,Audi,A6 Sedan 55 TFSI quattro,Mid-size,3.0,6,AM7,Z,10.9,8.2,9.7,29,227,5.0,5.0
2021,Audi,A6 allroad 55 TFSI quattro,Station wagon: Mid-size,3.0,6,AM7,Z,11.8,9.1,10.6,27,247,4.0,5.0
2021,Audi,A7 Sportback 55 TFSI quattro,Mid-size,3.0,6,AM7,Z,10.9,8.2,9.7,29,227,5.0,5.0
2021,Audi,A8 L Sedan 55 TFSI quattro,Full-size,3.0,6,AS8,Z,13.5,8.9,11.5,25,267,4.0,5.0
2021,Audi,A8 L Sedan 60 TFSI quattro,Full-size,4.0,8,AS8,Z,15.4,10.4,13.2,21,308,3.0,3.0
2021,Audi,Q3 40 TFSI quattro,Sport utility vehicle: Small,2.0,4,AS8,X,10.6,7.7,9.3,30,218,5.0,7.0
2021,Audi,Q3 45 TFSI quattro,Sport utility vehicle: Small,2.0,4,AS8,X,11.7,8.4,10.2,28,239,5.0,7.0
2021,Audi,Q5 45 TFSI quattro,Sport utility vehicle: Small,2.0,4,AM7,Z,10.1,8.3,9.3,30,217,5.0,5.0
2021,Audi,Q5 Sportback 45 TFSI quattro,Sport utility vehicle: Small,2.0,4,AM7,Z,10.1,8.3,9.3,30,217,5.0,5.0
2021,Audi,Q7 45 TFSI quattro,Sport utility vehicle: Standard,2.0,4,AS8,Z,12.4,10.1,11.3,25,264,4.0,3.0
2021,Audi,Q7 55 TFSI quattro,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.4,10.4,12.0,24,281,4.0,5.0
2021,Audi,Q8 55 TFSI quattro,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.4,10.4,12.0,24,281,4.0,5.0
2021,Audi,RS 5 Coupe quattro,Subcompact,2.9,6,AS8,Z,13.1,9.5,11.5,25,269,4.0,5.0
2021,Audi,RS 5 Sportback quattro,Mid-size,2.9,6,AS8,Z,13.1,9.3,11.4,25,266,4.0,5.0
2021,Audi,RS 6 Avant quattro,Station wagon: Mid-size,4.0,8,AS8,Z,16.1,10.7,13.7,21,319,3.0,3.0
2021,Audi,RS 7 Sportback quattro,Mid-size,4.0,8,AS8,Z,16.0,10.5,13.5,21,315,3.0,3.0
2021,Audi,S4 Sedan quattro,Compact,3.0,6,AS8,Z,11.5,8.5,10.1,28,237,5.0,5.0
2021,Audi,S5 Cabriolet quattro,Subcompact,3.0,6,AS8,Z,11.7,8.9,10.5,27,244,5.0,5.0
2021,Audi,S5 Coupe quattro,Subcompact,3.0,6,AS8,Z,11.5,8.5,10.1,28,237,5.0,5.0
2021,Audi,S5 Sportback quattro,Mid-size,3.0,6,AS8,Z,11.5,8.5,10.1,28,237,5.0,5.0
2021,Audi,S6 Sedan quattro,Mid-size,2.9,6,AS8,Z,12.9,8.5,10.9,26,255,4.0,5.0
2021,Audi,S7 Sportback quattro,Mid-size,2.9,6,AS8,Z,12.9,8.5,10.9,26,255,4.0,5.0
2021,Audi,SQ5 quattro,Sport utility vehicle: Small,3.0,6,AS8,Z,13.1,9.9,11.6,24,274,4.0,5.0
2021,Audi,SQ5 Sportback quattro,Sport utility vehicle: Small,3.0,6,AS8,Z,13.1,9.9,11.6,24,274,4.0,5.0
2021,Audi,SQ7 quattro,Sport utility vehicle: Standard,4.0,8,AS8,Z,16.0,11.4,13.9,20,324,3.0,3.0
2021,Audi,SQ8 quattro,Sport utility vehicle: Standard,4.0,8,AS8,Z,16.0,11.4,13.9,20,324,3.0,3.0
2021,Audi,TT Coupe 45 TFSI quattro,Subcompact,2.0,4,AM7,X,10.4,7.8,9.2,31,216,5.0,7.0
2021,Audi,TT Roadster 45 TFSI quattro,Two-seater,2.0,4,AM7,X,10.4,7.8,9.2,31,216,5.0,7.0
2021,Audi,TT RS Coupe quattro,Subcompact,2.5,5,AM7,Z,11.6,8.0,10.0,28,232,5.0,3.0
2021,Audi,TTS Coupe quattro,Subcompact,2.0,4,AM7,Z,10.4,8.2,9.4,30,220,5.0,3.0
2021,Bentley,Bentayga,Sport utility vehicle: Standard,4.0,8,AS8,Z,15.8,9.9,13.2,21,309,3.0,3.0
2021,Bentley,Continental GT,Subcompact,4.0,8,AM8,Z,15.0,9.0,12.3,23,290,3.0,3.0
2021,Bentley,Continental GT Convertible,Minicompact,4.0,8,AM8,Z,15.0,9.0,12.3,23,290,3.0,3.0
2021,Bentley,Flying Spur,Mid-size,4.0,8,AM8,Z,15.5,11.6,13.7,21,323,3.0,3.0
2021,BMW,228i xDrive Gran Coupe,Compact,2.0,4,AS8,Z,10.2,7.2,8.8,32,206,6.0,7.0
2021,BMW,230i xDrive Cabriolet,Subcompact,2.0,4,AS8,Z,11.2,7.7,9.6,29,225,5.0,7.0
2021,BMW,230i xDrive Coupe,Subcompact,2.0,4,AS8,Z,11.2,7.7,9.6,29,225,5.0,7.0
2021,BMW,330i xDrive Sedan,Compact,2.0,4,AS8,Z,9.5,6.9,8.3,34,195,6.0,7.0
2021,BMW,430i xDrive Coupe,Subcompact,2.0,4,AS8,Z,10.0,7.1,8.7,32,202,6.0,7.0
2021,BMW,530i xDrive Sedan,Mid-size,2.0,4,AS8,Z,10.1,7.5,8.9,32,206,6.0,7.0
2021,BMW,540i xDrive Sedan,Full-size,3.0,6,AS8,Z,10.3,7.6,9.1,31,211,5.0,5.0
2021,BMW,750i xDrive Sedan,Full-size,4.4,8,AS8,Z,14.0,9.7,12.0,24,281,4.0,3.0
2021,BMW,750Li xDrive Sedan,Full-size,4.4,8,AS8,Z,14.0,9.7,12.0,24,281,4.0,3.0
2021,BMW,Alpina B7 xDrive,Full-size,4.4,8,AS8,Z,14.0,9.7,12.0,24,281,4.0,3.0
2021,BMW,Alpina XB7,Sport utility vehicle: Standard,4.4,8,AS8,Z,15.7,11.5,13.8,20,321,3.0,3.0
2021,BMW,M2 Competition,Subcompact,3.0,6,AM7,Z,14.3,10.4,12.6,22,293,3.0,3.0
2021,BMW,M2 Competition,Subcompact,3.0,6,M6,Z,13.4,9.6,11.7,24,273,4.0,3.0
2021,BMW,M235i xDrive Gran Coupe,Compact,2.0,4,AS8,Z,10.4,7.7,9.2,31,213,5.0,7.0
2021,BMW,M240i xDrive Cabriolet,Subcompact,3.0,6,AS8,Z,11.3,7.9,9.8,29,228,5.0,3.0
2021,BMW,M240i xDrive Coupe,Subcompact,3.0,6,AS8,Z,11.3,7.9,9.8,29,228,5.0,3.0
2021,BMW,M340i xDrive Sedan,Compact,3.0,6,AS8,Z,10.5,7.7,9.2,31,214,5.0,5.0
2021,BMW,M440i xDrive Coupe,Subcompact,3.0,6,AS8,Z,10.5,7.7,9.2,31,214,5.0,5.0
2021,BMW,M5 Sedan,Mid-size,4.4,8,AS8,Z,16.0,11.0,13.8,20,323,3.0,3.0
2021,BMW,M5 Competition,Mid-size,4.4,8,AS8,Z,16.0,11.0,13.8,20,323,3.0,3.0
2021,BMW,M550i xDrive Sedan,Mid-size,4.4,8,AS8,Z,13.5,9.5,11.7,24,272,4.0,3.0
2021,BMW,M8 Cabriolet,Subcompact,4.4,8,AS8,Z,16.0,11.0,13.8,20,323,3.0,3.0
2021,BMW,M8 Cabriolet Competition,Subcompact,4.4,8,AS8,Z,16.0,11.0,13.8,20,323,3.0,3.0
2021,BMW,M8 Coupe,Subcompact,4.4,8,AS8,Z,16.0,11.0,13.8,20,323,3.0,3.0
2021,BMW,M8 Coupe Competition,Subcompact,4.4,8,AS8,Z,16.0,11.0,13.8,20,323,3.0,3.0
2021,BMW,M8 Gran Coupe,Mid-size,4.4,8,AS8,Z,16.0,11.0,13.8,20,323,3.0,3.0
2021,BMW,M8 Gran Coupe Competition,Mid-size,4.4,8,AS8,Z,16.0,11.0,13.8,20,323,3.0,3.0
2021,BMW,M850i xDrive Cabriolet,Subcompact,4.4,8,AS8,Z,14.0,9.7,12.0,24,281,4.0,3.0
2021,BMW,M850i xDrive Coupe,Subcompact,4.4,8,AS8,Z,13.5,9.5,11.7,24,272,4.0,3.0
2021,BMW,M850i xDrive Gran Coupe,Mid-size,4.4,8,AS8,Z,14.0,9.7,12.0,24,281,4.0,3.0
2021,BMW,X1 xDrive28i,Sport utility vehicle: Small,2.0,4,AS8,Z,10.3,7.7,9.1,31,213,5.0,7.0
2021,BMW,X2 xDrive28i,Sport utility vehicle: Small,2.0,4,AS8,Z,9.8,7.5,8.8,32,205,6.0,7.0
2021,BMW,X2 M35i,Sport utility vehicle: Small,2.0,4,AS8,Z,10.0,7.7,8.9,32,209,5.0,7.0
2021,BMW,X3 xDrive30i,Sport utility vehicle: Small,2.0,4,AS8,Z,10.2,8.2,9.3,30,217,5.0,7.0
2021,BMW,X3 M40i,Sport utility vehicle: Small,3.0,6,AS8,Z,11.3,8.7,10.1,28,235,5.0,5.0
2021,BMW,X4 xDrive30i,Sport utility vehicle: Small,2.0,4,AS8,Z,10.2,8.2,9.3,30,217,5.0,7.0
2021,BMW,X4 M40i,Sport utility vehicle: Small,3.0,6,AS8,Z,11.3,8.7,10.1,28,235,5.0,5.0
2021,BMW,X5 xDrive40i,Sport utility vehicle: Standard,3.0,6,AS8,Z,11.4,9.2,10.4,27,242,5.0,3.0
2021,BMW,X5 M50i,Sport utility vehicle: Standard,4.4,8,AS8,Z,14.4,10.6,12.7,22,302,3.0,3.0
2021,BMW,X6 xDrive40i,Sport utility vehicle: Standard,3.0,6,AS8,Z,11.4,9.2,10.4,27,242,5.0,3.0
2021,BMW,X6 M50i,Sport utility vehicle: Standard,4.4,8,AS8,Z,14.4,10.6,12.7,22,302,3.0,3.0
2021,BMW,X7 xDrive40i,Sport utility vehicle: Standard,3.0,6,AS8,Z,12.1,9.8,11.1,25,256,4.0,3.0
2021,BMW,X7 M50i,Sport utility vehicle: Standard,4.4,8,AS8,Z,15.7,11.5,13.8,20,321,3.0,3.0
2021,BMW,Z4 sDrive30i,Two-seater,2.0,4,AS8,Z,9.4,7.3,8.4,34,197,6.0,7.0
2021,BMW,Z4 M40i,Two-seater,3.0,6,AS8,Z,10.7,8.0,9.5,30,221,5.0,5.0
2021,Buick,Enclave,Sport utility vehicle: Standard,3.6,6,A9,X,13.0,9.1,11.2,25,264,4.0,6.0
2021,Buick,Enclave AWD,Sport utility vehicle: Standard,3.6,6,A9,X,13.6,9.6,11.8,24,277,4.0,6.0
2021,Buick,Encore,Sport utility vehicle: Small,1.4,4,AS6,X,9.4,7.8,8.7,32,204,6.0,5.0
2021,Buick,Encore (SIDI),Sport utility vehicle: Small,1.4,4,AS6,X,9.7,7.3,8.6,33,203,6.0,7.0
2021,Buick,Encore AWD,Sport utility vehicle: Small,1.4,4,AS6,X,10.0,8.0,9.1,31,214,5.0,5.0
2021,Buick,Encore AWD (SIDI),Sport utility vehicle: Small,1.4,4,AS6,X,10.2,7.7,9.1,31,214,5.0,7.0
2021,Buick,Encore GX,Sport utility vehicle: Small,1.2,3,AV,X,8.4,7.5,8.0,35,188,6.0,7.0
2021,Buick,Encore GX AWD,Sport utility vehicle: Small,1.3,3,A9,X,9.0,8.0,8.5,33,199,6.0,7.0
2021,Buick,Envision,Sport utility vehicle: Small,2.0,4,AS9,X,10.0,7.6,8.9,32,209,5.0,7.0
2021,Buick,Envision AWD,Sport utility vehicle: Small,2.0,4,AS9,X,10.5,8.2,9.5,30,222,5.0,7.0
2021,Cadillac,CT4,Compact,2.0,4,AS8,Z,10.1,6.8,8.7,32,203,6.0,6.0
2021,Cadillac,CT4,Compact,2.7,4,AS10,Z,11.0,7.6,9.5,30,221,5.0,6.0
2021,Cadillac,CT4 AWD,Compact,2.0,4,AS8,Z,10.4,7.4,9.1,31,213,5.0,6.0
2021,Cadillac,CT4 AWD,Compact,2.7,4,AS10,Z,11.4,8.2,9.9,29,232,5.0,6.0
2021,Cadillac,CT4-V,Compact,2.7,4,AS10,Z,11.5,8.2,10.0,28,234,5.0,6.0
2021,Cadillac,CT4-V AWD,Compact,2.7,4,AS10,Z,11.7,8.4,10.2,28,239,5.0,6.0
2021,Cadillac,CT5,Mid-size,2.0,4,AS10,Z,10.4,7.3,9.0,31,209,5.0,6.0
2021,Cadillac,CT5,Mid-size,3.0,6,AS10,Z,12.3,8.5,10.6,27,249,4.0,5.0
2021,Cadillac,CT5 AWD,Mid-size,2.0,4,AS10,Z,11.0,7.7,9.5,30,242,5.0,6.0
2021,Cadillac,CT5 AWD,Mid-size,3.0,6,AS10,Z,12.7,9.1,11.1,25,260,4.0,5.0
2021,Cadillac,CT5-V,Mid-size,3.0,6,AS10,Z,12.7,8.7,10.9,26,256,4.0,5.0
2021,Cadillac,CT5-V AWD,Mid-size,3.0,6,AS10,Z,12.7,9.1,11.1,25,260,4.0,5.0
2021,Cadillac,Escalade 4WD,Sport utility vehicle: Standard,3.0,6,A10,D,12.0,8.9,10.6,27,277,4.0,3.0
2021,Cadillac,XT4,Sport utility vehicle: Small,2.0,4,AS9,Z,9.9,7.8,8.9,32,209,5.0,7.0
2021,Cadillac,XT4 AWD,Sport utility vehicle: Small,2.0,4,AS9,Z,10.9,8.2,9.7,29,227,5.0,7.0
2021,Cadillac,XT5,Sport utility vehicle: Small,2.0,4,AS9,Z,10.7,8.0,9.5,30,222,5.0,7.0
2021,Cadillac,XT5 AWD,Sport utility vehicle: Small,2.0,4,AS9,Z,11.2,8.7,10.1,28,237,5.0,7.0
2021,Cadillac,XT5 AWD,Sport utility vehicle: Small,3.6,6,AS9,X,12.9,9.2,11.2,25,263,4.0,6.0
2021,Cadillac,XT6 AWD,Sport utility vehicle: Small,2.0,4,AS9,Z,11.2,9.0,10.2,28,239,5.0,7.0
2021,Cadillac,XT6 AWD,Sport utility vehicle: Small,3.6,6,AS9,X,13.1,9.5,11.5,25,269,4.0,6.0
2021,Chevrolet,Blazer,Sport utility vehicle: Small,2.0,4,A9,X,10.6,8.0,9.4,30,221,5.0,7.0
2021,Chevrolet,Blazer,Sport utility vehicle: Small,2.5,4,A9,X,11.3,8.9,10.2,28,238,5.0,5.0
2021,Chevrolet,Blazer,Sport utility vehicle: Small,3.6,6,A9,X,12.0,8.7,10.5,27,247,4.0,6.0
2021,Chevrolet,Blazer AWD,Sport utility vehicle: Small,2.0,4,A9,X,10.6,8.7,9.7,29,227,5.0,7.0
2021,Chevrolet,Blazer AWD,Sport utility vehicle: Small,3.6,6,A9,X,12.5,9.0,10.9,26,256,4.0,6.0
2021,Chevrolet,Camaro,Subcompact,2.0,4,AS8,Z,10.9,7.8,9.5,30,222,5.0,5.0
2021,Chevrolet,Camaro,Subcompact,2.0,4,M6,Z,12.6,8.0,10.5,27,247,4.0,5.0
2021,Chevrolet,Camaro,Subcompact,3.6,6,AS10,X,12.8,8.1,10.7,26,251,4.0,6.0
2021,Chevrolet,Camaro,Subcompact,3.6,6,M6,X,14.4,9.0,12.0,24,281,4.0,6.0
2021,Chevrolet,Camaro SS,Subcompact,6.2,8,AS10,Z,14.6,8.9,12.0,24,281,4.0,1.0
2021,Chevrolet,Camaro SS,Subcompact,6.2,8,M6,Z,14.9,9.9,12.6,22,296,3.0,1.0
2021,Chevrolet,Colorado,Pickup truck: Small,2.5,4,A6,X,12.2,9.4,10.9,26,257,4.0,6.0
2021,Chevrolet,Colorado,Pickup truck: Small,2.8,4,A6,D,11.8,7.9,10.1,28,294,3.0,3.0
2021,Chevrolet,Colorado,Pickup truck: Small,3.6,6,A8,X,12.9,9.3,11.3,25,263,4.0,6.0
2021,Chevrolet,Colorado 4WD,Pickup truck: Small,2.5,4,A6,X,12.7,9.9,11.4,25,268,4.0,6.0
2021,Chevrolet,Colorado 4WD,Pickup truck: Small,2.8,4,A6,D,12.2,8.4,10.5,27,294,3.0,3.0
2021,Chevrolet,Colorado 4WD,Pickup truck: Small,3.6,6,A8,X,14.0,9.9,12.1,23,284,3.0,6.0
2021,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,2.8,4,A6,D,13.3,10.6,12.1,23,326,3.0,3.0
2021,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,3.6,6,A8,X,15.0,13.0,14.1,20,329,3.0,6.0
2021,Chevrolet,Corvette,Two-seater,6.2,8,AS8,Z,15.4,8.7,12.4,23,290,3.0,3.0
2021,Chevrolet,Equinox,Sport utility vehicle: Small,1.5,4,A6,X,8.9,7.7,8.4,34,198,6.0,7.0
2021,Chevrolet,Equinox AWD,Sport utility vehicle: Small,1.5,4,A6,X,9.4,8.0,8.8,32,207,6.0,7.0
2021,Chevrolet,Malibu,Mid-size,2.0,4,A9,Z,10.7,7.1,9.1,31,213,5.0,5.0
2021,Chevrolet,Silverado,Pickup truck: Standard,2.7,4,A8,X,11.9,10.3,11.2,25,263,4.0,6.0
2021,Chevrolet,Silverado Custom/WT,Pickup truck: Standard,2.7,4,A8,X,11.9,10.3,11.2,25,263,4.0,6.0
2021,Chevrolet,Silverado,Pickup truck: Standard,3.0,6,A10,D,10.2,7.2,8.8,32,238,5.0,3.0
2021,Chevrolet,Silverado,Pickup truck: Standard,4.3,6,A6,X,15.1,11.5,13.5,21,318,3.0,6.0
2021,Chevrolet,Silverado,Pickup truck: Standard,5.3,8,A6,X,15.8,11.4,13.8,20,325,3.0,5.0
2021,Chevrolet,Silverado FFV,Pickup truck: Standard,5.3,8,A6,E,21.5,16.0,19.0,15,315,3.0,3.0
2021,Chevrolet,Silverado,Pickup truck: Standard,5.3,8,A8,X,13.9,10.1,12.2,23,286,3.0,5.0
2021,Chevrolet,Silverado (Without DFM),Pickup truck: Standard,5.3,8,A8,X,15.9,10.8,13.6,21,319,3.0,5.0
2021,Chevrolet,Silverado 4WD,Pickup truck: Standard,2.7,4,A8,X,12.5,10.8,11.7,24,275,4.0,6.0
2021,Chevrolet,Silverado 4WD Custom/WT,Pickup truck: Standard,2.7,4,A8,X,12.5,10.8,11.7,24,275,4.0,6.0
2021,Chevrolet,Silverado 4WD,Pickup truck: Standard,3.0,6,A10,D,10.6,9.2,10.0,28,268,4.0,3.0
2021,Chevrolet,Silverado 4WD,Pickup truck: Standard,4.3,6,A6,X,15.8,11.9,14.0,20,329,3.0,6.0
2021,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8,A6,X,16.0,11.8,14.1,20,331,3.0,5.0
2021,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8,A6,E,22.0,16.4,19.5,14,326,3.0,3.0
2021,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8,A8,X,14.4,10.6,12.7,22,299,3.0,5.0
2021,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8,A10,X,14.3,10.7,12.7,22,298,3.0,5.0
2021,Chevrolet,Silverado 4WD (Without Stop-Start),Pickup truck: Standard,5.3,8,A10,X,15.3,11.0,13.3,21,313,3.0,5.0
2021,Chevrolet,Silverado 4WD Trail Boss,Pickup truck: Standard,5.3,8,A10,X,14.7,11.2,13.1,22,307,3.0,5.0
2021,Chevrolet,Silverado 4WD Trail Boss (Without Stop-Start),Pickup truck: Standard,5.3,8,A10,X,15.6,11.4,13.7,21,321,3.0,5.0
2021,Chevrolet,Silverado 4WD,Pickup truck: Standard,6.2,8,A10,Z,14.7,11.0,13.1,22,306,3.0,3.0
2021,Chevrolet,Silverado 4WD (Without Stop-Start),Pickup truck: Standard,6.2,8,A10,Z,15.6,11.6,13.8,20,324,3.0,3.0
2021,Chevrolet,Silverado 4WD Trail Boss,Pickup truck: Standard,6.2,8,A10,Z,15.7,12.4,14.2,20,332,3.0,3.0
2021,Chevrolet,Suburban,Sport utility vehicle: Standard,3.0,6,A10,D,11.3,8.6,10.1,28,272,4.0,3.0
2021,Chevrolet,Suburban,Sport utility vehicle: Standard,5.3,8,A10,X,14.3,11.8,13.2,21,309,3.0,5.0
2021,Chevrolet,Suburban (Without Stop-Start),Sport utility vehicle: Standard,5.3,8,A10,X,15.3,12.0,13.8,20,325,3.0,5.0
2021,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,3.0,6,A10,D,12.0,8.9,10.6,27,277,4.0,3.0
2021,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,5.3,8,A10,X,15.3,12.4,14.0,20,328,3.0,5.0
2021,Chevrolet,Tahoe,Sport utility vehicle: Standard,3.0,6,A10,D,11.0,8.4,9.8,29,263,4.0,3.0
2021,Chevrolet,Tahoe,Sport utility vehicle: Standard,5.3,8,A10,X,14.3,11.8,13.2,21,309,3.0,5.0
2021,Chevrolet,Tahoe (Without Stop-Start),Sport utility vehicle: Standard,5.3,8,A10,X,15.3,12.0,13.8,20,325,3.0,5.0
2021,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,3.0,6,A10,D,12.0,8.9,10.6,27,277,4.0,3.0
2021,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,5.3,8,A10,X,14.8,11.8,13.5,21,317,3.0,5.0
